
> labs@1.0.0 start
> http-server -p 3000

Starting up http-server, serving ./public

http-server version: 14.1.1

http-server settings: 
CORS: disabled
Cache: 3600 seconds
Connection Timeout: 120 seconds
Directory Listings: visible
AutoIndex: visible
Serve GZIP Files: false
Serve Brotli Files: false
Default File Extension: none

Available on:
  http://127.0.0.1:3000
  http://10.0.1.27:3000
Hit CTRL-C to stop the server

[2025-01-27T05:38:47.302Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-01-30T21:27:23.453Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-01-30T21:27:28.084Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-01-30T21:27:28.084Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T01:01:13.873Z]  "GET /" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Electron/2.0.18 Safari/537.36"
[2025-01-31T01:01:33.305Z]  "GET /favicon.ico" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0"
[2025-01-31T01:01:33.306Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T02:02:10.378Z]  "GET /.git/config" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Tokai/21.1.294403 Version/17.2 Safari/605.1.15"
[2025-01-31T02:02:10.379Z]  "GET /.git/config" Error (404): "Not found"
[2025-01-31T02:40:00.858Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-01-31T03:00:18.448Z]  "GET /" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0"
[2025-01-31T03:08:27.606Z]  "GET /favicon.ico" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0"
[2025-01-31T03:08:27.607Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T03:47:35.793Z]  "GET /" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T03:47:35.947Z]  "GET /image.png" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T03:47:36.555Z]  "GET /token.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T03:47:36.709Z]  "GET /styles.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T04:00:32.164Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-01-31T04:42:23.509Z]  "GET /" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T04:42:23.661Z]  "GET /styles.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T04:42:23.813Z]  "GET /token.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T04:42:23.965Z]  "GET /image.png" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
[2025-01-31T04:53:41.298Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-01-31T06:39:41.478Z]  "GET /" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0"
[2025-01-31T06:41:59.972Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-01-31T06:46:09.080Z]  "GET /favicon.ico" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0"
[2025-01-31T06:46:09.081Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T11:48:27.004Z]  "GET /" "undefined"
[2025-01-31T11:48:33.076Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-01-31T11:48:33.479Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-01-31T11:48:33.480Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T11:57:46.008Z]  "GET /.env" "Mozilla/5.0 (OS/2; Warp 4.5; rv:38.0) Gecko/20100101 Firefox/38.0"
[2025-01-31T11:57:46.008Z]  "GET /.env" Error (404): "Not found"
[2025-01-31T17:29:11.415Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-01-31T20:04:10.585Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-01-31T20:09:46.370Z]  "GET /explore/repos" "axios/1.6.7"
[2025-01-31T20:09:46.370Z]  "GET /explore/repos" Error (404): "Not found"
[2025-01-31T20:16:39.872Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0"
[2025-01-31T20:16:40.190Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0"
[2025-01-31T20:16:40.190Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-01-31T20:25:06.844Z]  "GET /" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
[2025-01-31T20:25:08.454Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36"
[2025-01-31T20:25:08.454Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-01T00:14:06.615Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-01T00:34:17.820Z]  "GET /api/session/properties" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[2025-02-01T00:34:17.820Z]  "GET /api/session/properties" Error (404): "Not found"
[2025-02-01T01:44:57.805Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; rv:109.0) Gecko/20100101 Firefox/115.0"
[2025-02-01T01:45:13.302Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
[2025-02-01T01:45:13.303Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-01T03:17:01.049Z]  "GET /" "Mozilla/5.0 zgrab/0.x"
[2025-02-01T03:39:08.928Z]  "GET /" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"
[2025-02-01T06:10:56.575Z]  "GET /" "Mozilla/5.0 (compatible)"
[2025-02-01T06:11:00.125Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible)"
[2025-02-01T06:11:00.126Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-01T14:05:38.178Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-01T14:05:38.835Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-01T14:05:38.836Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-01T14:42:09.756Z]  "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
[2025-02-01T14:42:09.826Z]  "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
[2025-02-01T15:30:36.557Z]  "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
[2025-02-01T15:30:36.732Z]  "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
[2025-02-01T20:26:46.901Z]  "GET /" "python-requests/2.32.3"
[2025-02-01T21:58:57.354Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-02T00:54:04.044Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 OPR/94.0.0.0"
[2025-02-02T00:54:17.767Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
[2025-02-02T00:54:17.767Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-02T06:12:07.356Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
[2025-02-02T07:01:22.740Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-02T10:58:19.316Z]  "GET /.env" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0"
[2025-02-02T10:58:19.316Z]  "GET /.env" Error (404): "Not found"
[2025-02-02T10:58:19.840Z]  "POST /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0"
[2025-02-02T10:58:19.843Z]  "POST /" Error (404): "Not found"
[2025-02-02T12:49:54.316Z]  "GET /" "Mozilla/5.0 (compatible)"
[2025-02-02T12:49:54.719Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible)"
[2025-02-02T12:49:54.719Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-02T13:08:58.895Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
[2025-02-02T18:38:54.859Z]  "GET /" "Mozilla/5.0 zgrab/0.x"
[2025-02-02T20:02:47.071Z]  "GET /" "curl/7.61.1"
[2025-02-02T23:06:25.439Z]  "GET /" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"
[2025-02-02T23:20:33.251Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.301Z]  "GET /token.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.326Z]  "GET /styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.335Z]  "GET /header.mjs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.346Z]  "GET /image.png" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.631Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-02T23:20:33.631Z]  "GET /favicon.ico" Error (404): "Not found"
http-server stopped.

> labs@1.0.0 start
> http-server -p 3000

Starting up http-server, serving ./public

http-server version: 14.1.1

http-server settings: 
CORS: disabled
Cache: 3600 seconds
Connection Timeout: 120 seconds
Directory Listings: visible
AutoIndex: visible
Serve GZIP Files: false
Serve Brotli Files: false
Default File Extension: none

Available on:
  http://127.0.0.1:3000
  http://10.0.1.27:3000
Hit CTRL-C to stop the server

[2025-02-03T01:41:28.816Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
(node:192005) [DEP0066] DeprecationWarning: OutgoingMessage.prototype._headers is deprecated
(Use `node --trace-deprecation ...` to show where the warning was created)
[2025-02-03T01:41:28.887Z]  "GET /token.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.918Z]  "GET /styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.920Z]  "GET /toHtmlElement.mjs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.937Z]  "GET /my-cool-header.mjs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.943Z]  "GET /header.mjs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.944Z]  "GET /image.png" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T01:41:28.966Z]  "GET /utils.mjs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
[2025-02-03T05:18:01.881Z]  "GET /.git/config" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
[2025-02-03T05:18:01.893Z]  "GET /.git/config" Error (404): "Not found"
[2025-02-03T05:18:53.453Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-02-03T05:59:03.749Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-03T06:15:16.254Z]  "GET /.git/config" "undefined"
[2025-02-03T06:15:16.255Z]  "GET /.git/config" Error (404): "Not found"
[2025-02-03T06:39:16.289Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-02-03T06:43:32.800Z]  "GET /" "Mozilla/5.0 (compatible)"
[2025-02-03T06:43:37.850Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible)"
[2025-02-03T06:43:37.851Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-03T07:09:29.852Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-03T08:57:12.284Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T08:57:17.018Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T08:57:17.020Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-03T15:28:41.058Z]  "GET /" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
[2025-02-03T16:16:10.194Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T16:16:14.792Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T16:16:14.793Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-03T16:49:23.061Z]  "GET /" "undefined"
[2025-02-03T16:49:30.269Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T16:49:32.555Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-03T16:49:32.556Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-03T17:51:42.139Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
[2025-02-03T17:58:04.177Z]  "GET /" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0"
[2025-02-03T21:38:10.499Z]  "GET /" "Mozilla/5.0 (compatible; SnoopSecInspect/1.1; +https://snoopsec.us.to/)"
[2025-02-04T01:09:12.123Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-04T01:30:32.170Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-04T02:01:16.512Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
[2025-02-04T02:17:20.422Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
[2025-02-04T02:17:20.961Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
[2025-02-04T02:20:05.343Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-04T10:06:05.170Z]  "GET /" "Mozilla/5.0 (compatible)"
[2025-02-04T10:06:05.458Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible)"
[2025-02-04T10:06:05.458Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-04T10:58:28.199Z]  "GET /" "Mozilla/5.0 zgrab/0.x"
[2025-02-04T12:44:19.088Z]  "GET /api/session/properties" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[2025-02-04T12:44:19.088Z]  "GET /api/session/properties" Error (404): "Not found"
[2025-02-04T13:01:28.167Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0.0; Win64; x64; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.6367.63 Chrome/124.0.6367.63 Not-A.Brand/99  Safari/537.36"
[2025-02-04T13:01:41.632Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0"
[2025-02-04T13:01:41.633Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-04T13:51:58.279Z]  "GET /" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/76.0.3809.81 Mobile/15E148 Safari/605.1"
[2025-02-04T17:49:43.402Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
[2025-02-04T18:11:39.539Z]  "GET /" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"
[2025-02-04T18:15:32.057Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-05T00:11:22.497Z]  "GET /" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
[2025-02-05T00:11:41.053Z]  "GET /favicon.ico" "Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0"
[2025-02-05T00:11:41.053Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-05T01:48:50.921Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-05T01:48:53.081Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-05T01:48:53.081Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-05T02:35:59.024Z]  "GET /api/v1/users/search" "Go-http-client/1.1"
[2025-02-05T02:35:59.025Z]  "GET /api/v1/users/search" Error (404): "Not found"
[2025-02-05T02:36:00.176Z]  "GET /api/v1/users/search" "Go-http-client/1.1"
[2025-02-05T02:36:00.177Z]  "GET /api/v1/users/search" Error (404): "Not found"
[2025-02-05T08:25:27.656Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-05T12:51:48.919Z]  "GET /.env" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
[2025-02-05T12:51:48.919Z]  "GET /.env" Error (404): "Not found"
[2025-02-05T12:51:49.947Z]  "GET /wp-content/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
[2025-02-05T12:51:49.948Z]  "GET /wp-content/" Error (404): "Not found"
[2025-02-05T12:51:51.034Z]  "GET /.git/config" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
[2025-02-05T12:51:51.035Z]  "GET /.git/config" Error (404): "Not found"
[2025-02-05T23:50:57.234Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-06T02:20:55.422Z]  "GET /" "Mozilla/5.0 zgrab/0.x"
[2025-02-06T03:28:43.546Z]  "GET /" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
[2025-02-06T03:29:02.329Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; rv:125.0) Gecko/20100101 Firefox/125.0"
[2025-02-06T03:29:02.330Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T05:32:31.212Z]  "GET /" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
[2025-02-06T08:30:13.141Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T08:30:24.322Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T08:30:24.322Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T09:18:59.165Z]  "GET /" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0"
[2025-02-06T11:59:56.259Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T11:59:57.972Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T11:59:57.973Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T13:42:30.547Z]  "GET /" "Mozilla/5.0 (compatible)"
[2025-02-06T13:42:31.124Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible)"
[2025-02-06T13:42:31.124Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T15:43:51.357Z]  "GET /" "undefined"
[2025-02-06T15:43:55.664Z]  "GET /" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T15:43:56.161Z]  "GET /favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
[2025-02-06T15:43:56.162Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T16:51:18.445Z]  "GET /" "curl/7.29.0"
[2025-02-06T16:51:50.319Z]  "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 9_0_2) AppleWebKit/587.52 (KHTML, like Gecko) Chrome/102.0.299 Safari/537.36"
[2025-02-06T16:51:50.776Z]  "GET /favicon.ico" "Go-http-client/1.1"
[2025-02-06T16:51:50.776Z]  "GET /favicon.ico" Error (404): "Not found"
[2025-02-06T16:51:51.229Z]  "GET /toHtmlElement.mjs" "Go-http-client/1.1"
[2025-02-06T16:51:51.728Z]  "GET /header.mjs" "Go-http-client/1.1"
